order_date,product_category,product_name,sales_amount,quantity,customer_id,customer_type,region,channel
2024-07-26,Home,Home Product,153.63,5,1975,Returning,South,Offline
2024-07-22,Electronics,Electronics Product,224.42,1,1733,New,South,Online
2024-10-29,Clothing,Clothing Product,192.58,5,1000,Returning,East,Online
2024-02-06,Electronics,Electronics Product,178.61,1,1675,Returning,North,Offline
2024-02-04,Clothing,Clothing Product,190.22,3,1354,Returning,South,Online
2024-03-12,Home,Home Product,155.31,2,1044,Returning,East,Offline
2024-03-01,Clothing,Clothing Product,191.81,2,1449,Returning,East,Offline
2024-01-13,Clothing,Clothing Product,102.93,3,1903,Returning,West,Online
2024-08-02,Home,Home Product,269.02,1,1232,New,South,Online
2024-06-06,Electronics,Electronics Product,216.79,1,1280,New,North,Offline
2024-08-01,Electronics,Electronics Product,278.04,4,1659,Returning,East,Offline
2024-06-08,Home,Home Product,188.82,5,1407,New,South,Online
2024-11-30,Home,Home Product,116.75,2,1849,New,South,Online
2024-09-04,Clothing,Clothing Product,190.05,1,1990,Returning,South,Online
2024-08-28,Electronics,Electronics Product,180.33,2,1775,New,South,Online
2024-11-20,Electronics,Electronics Product,209.31,1,1576,Returning,West,Online
2024-04-16,Electronics,Electronics Product,215.75,5,1082,New,East,Offline
2024-06-25,Clothing,Clothing Product,211.62,2,1924,Returning,South,Online
2024-11-11,Electronics,Electronics Product,231.33,5,1100,New,East,Offline
2024-01-24,Clothing,Clothing Product,151.02,1,1532,Returning,West,Offline
2024-12-05,Clothing,Clothing Product,224.48,4,1552,New,East,Offline
2024-12-20,Home,Home Product,192.5,1,1891,Returning,East,Offline
2024-01-13,Electronics,Electronics Product,237.33,3,1821,Returning,South,Offline
2024-04-09,Clothing,Clothing Product,131.67,4,1273,New,North,Offline
2024-01-03,Home,Home Product,145.96,4,1532,New,West,Offline
2024-09-08,Clothing,Clothing Product,238.3,2,1564,Returning,East,Offline
2024-02-13,Electronics,Electronics Product,210.59,3,1920,New,East,Offline
2024-04-20,Electronics,Electronics Product,204.94,5,1170,New,South,Offline
2024-08-15,Home,Home Product,242.92,4,1697,New,South,Offline
2024-10-09,Electronics,Electronics Product,182.32,1,1673,New,South,Online
2024-05-13,Electronics,Electronics Product,237.72,4,1527,Returning,East,Online
2024-07-26,Electronics,Electronics Product,126.41,3,1456,Returning,East,Offline
2024-06-08,Electronics,Electronics Product,171.69,3,1924,New,East,Offline
2024-06-05,Home,Home Product,176.15,4,1217,Returning,South,Online
2024-01-04,Electronics,Electronics Product,277.52,4,1277,Returning,South,Online
2024-08-20,Clothing,Clothing Product,280.93,1,1025,Returning,North,Offline
2024-01-25,Clothing,Clothing Product,229.89,4,1970,New,South,Offline
2024-11-16,Clothing,Clothing Product,268.41,4,1568,New,North,Offline
2024-02-16,Electronics,Electronics Product,199.71,1,1458,Returning,East,Offline
2024-09-04,Electronics,Electronics Product,184.79,5,1121,Returning,South,Offline
2024-10-03,Electronics,Electronics Product,162.68,5,1222,Returning,South,Offline
2024-08-09,Home,Home Product,294.1,5,1234,Returning,East,Offline
2024-04-17,Electronics,Electronics Product,174.25,1,1271,Returning,North,Offline
2024-03-08,Clothing,Clothing Product,235.31,3,1356,Returning,East,Offline
2024-03-29,Clothing,Clothing Product,232.11,5,1353,New,South,Online
2024-09-29,Clothing,Clothing Product,245.56,5,1361,Returning,East,Online
2024-01-08,Clothing,Clothing Product,233.74,4,1136,Returning,South,Online
2024-03-14,Electronics,Electronics Product,225.04,3,1980,Returning,West,Online
2024-08-03,Home,Home Product,149.32,5,1450,Returning,South,Online
2024-12-29,Electronics,Electronics Product,150.91,3,1545,New,North,Online
2024-05-08,Electronics,Electronics Product,285.18,3,1610,New,West,Offline
2024-04-22,Clothing,Clothing Product,163.97,5,1115,Returning,East,Online
2024-12-14,Electronics,Electronics Product,157.4,5,1403,Returning,West,Online
2024-04-25,Home,Home Product,164.14,5,1889,Returning,East,Offline
2024-07-11,Home,Home Product,206.35,3,1823,New,North,Offline
2024-05-28,Home,Home Product,235.06,2,1551,New,East,Offline
2024-05-12,Home,Home Product,112.93,5,1903,Returning,North,Offline
2024-02-10,Clothing,Clothing Product,199.27,1,1474,New,West,Offline
2024-11-19,Clothing,Clothing Product,120.62,4,1834,Returning,South,Offline
2024-10-16,Electronics,Electronics Product,272.8,5,1580,New,North,Online
2024-12-16,Electronics,Electronics Product,181.06,5,1824,New,South,Offline
2024-05-17,Clothing,Clothing Product,46.5,4,1514,New,West,Online
2024-06-27,Clothing,Clothing Product,248.72,1,1964,New,South,Online
2024-12-08,Home,Home Product,210.2,3,1946,Returning,South,Offline
2024-07-24,Home,Home Product,117.4,5,1309,Returning,North,Online
2024-05-28,Electronics,Electronics Product,172.15,2,1201,Returning,West,Online
2024-02-01,Home,Home Product,239.03,4,1110,Returning,East,Offline
2024-06-01,Electronics,Electronics Product,109.82,1,1562,Returning,East,Offline
2024-10-18,Electronics,Electronics Product,183.53,2,1166,New,North,Online
2024-05-05,Electronics,Electronics Product,213.22,1,1140,New,North,Online
2024-03-10,Electronics,Electronics Product,227.47,1,1848,Returning,South,Offline
2024-09-27,Home,Home Product,300.47,3,1487,Returning,West,Online
2024-03-18,Electronics,Electronics Product,246.45,3,1901,Returning,South,Offline
2024-06-16,Electronics,Electronics Product,139.91,5,1239,Returning,East,Online
2024-11-15,Clothing,Clothing Product,158.42,4,1427,New,South,Offline
2024-05-30,Home,Home Product,213.8,3,1625,Returning,South,Offline
2024-09-28,Clothing,Clothing Product,176.46,4,1125,New,East,Offline
2024-02-22,Electronics,Electronics Product,174.65,1,1516,Returning,East,Online
2024-02-26,Home,Home Product,159.58,1,1018,New,West,Offline
2024-08-01,Clothing,Clothing Product,186.0,4,1288,New,North,Online
2024-05-20,Home,Home Product,240.29,5,1759,New,West,Offline
2024-01-29,Home,Home Product,239.69,2,1573,Returning,West,Offline
2024-06-05,Electronics,Electronics Product,202.63,2,1473,Returning,South,Online
2024-08-06,Clothing,Clothing Product,222.72,1,1802,New,North,Online
2024-07-26,Home,Home Product,128.85,4,1986,New,South,Offline
2024-02-10,Clothing,Clothing Product,220.69,5,1801,Returning,South,Offline
2024-11-18,Clothing,Clothing Product,188.54,3,1099,Returning,South,Offline
2024-02-28,Home,Home Product,305.81,2,1984,Returning,West,Offline
2024-09-22,Clothing,Clothing Product,113.33,5,1283,Returning,North,Online
2024-10-27,Clothing,Clothing Product,285.82,1,1649,Returning,West,Online
2024-03-13,Home,Home Product,198.59,3,1755,Returning,North,Online
2024-12-06,Electronics,Electronics Product,189.54,5,1378,New,East,Online
2024-03-13,Home,Home Product,317.92,2,1211,New,East,Offline
2024-06-16,Electronics,Electronics Product,232.39,4,1046,New,East,Offline
2024-03-03,Electronics,Electronics Product,185.22,2,1962,New,North,Online
2024-11-13,Electronics,Electronics Product,181.4,2,1337,New,South,Offline
2024-02-07,Clothing,Clothing Product,171.55,1,1887,New,East,Online
2024-03-31,Clothing,Clothing Product,279.56,5,1389,Returning,South,Offline
2024-04-16,Clothing,Clothing Product,218.23,3,1852,New,North,Online
2024-09-14,Home,Home Product,243.29,2,1679,Returning,North,Online
2024-04-23,Clothing,Clothing Product,167.03,3,1697,New,West,Offline
2024-07-03,Home,Home Product,251.58,4,1987,New,North,Online
2024-07-25,Clothing,Clothing Product,244.24,5,1924,New,North,Offline
2024-05-12,Home,Home Product,190.48,3,1620,Returning,North,Offline
2024-10-29,Clothing,Clothing Product,134.89,2,1534,New,West,Online
2024-06-01,Electronics,Electronics Product,150.48,1,1748,Returning,North,Online
2024-11-06,Clothing,Clothing Product,153.87,1,1880,New,South,Offline
2024-07-31,Electronics,Electronics Product,66.84,1,1629,Returning,North,Online
2024-09-17,Clothing,Clothing Product,132.48,1,1284,Returning,South,Offline
2024-08-26,Clothing,Clothing Product,295.45,5,1400,Returning,North,Online
2024-09-03,Electronics,Electronics Product,125.26,1,1413,Returning,West,Offline
2024-07-27,Clothing,Clothing Product,203.3,2,1649,Returning,South,Offline
2024-04-24,Home,Home Product,117.34,4,1663,Returning,West,Online
2024-03-12,Electronics,Electronics Product,166.11,1,1018,Returning,East,Online
2024-07-13,Clothing,Clothing Product,231.81,1,1929,New,South,Offline
2024-04-02,Clothing,Clothing Product,82.49,5,1924,Returning,West,Online
2024-10-21,Home,Home Product,244.95,2,1816,New,West,Online
2024-04-12,Electronics,Electronics Product,266.53,1,1250,Returning,North,Online
2024-09-09,Clothing,Clothing Product,238.12,4,1072,New,East,Offline
2024-04-29,Electronics,Electronics Product,221.45,1,1498,Returning,West,Online
2024-12-29,Home,Home Product,220.02,5,1782,Returning,East,Offline
2024-05-18,Home,Home Product,182.14,3,1383,Returning,North,Online
2024-02-17,Home,Home Product,239.82,4,1824,New,South,Online
2024-02-18,Home,Home Product,227.82,4,1959,Returning,North,Online
2024-08-08,Home,Home Product,124.74,3,1950,New,East,Online
2024-03-02,Clothing,Clothing Product,111.75,3,1095,New,West,Online
2024-12-12,Clothing,Clothing Product,215.08,2,1316,Returning,South,Offline
2024-07-25,Electronics,Electronics Product,116.67,2,1868,Returning,West,Offline
2024-11-13,Home,Home Product,240.12,3,1582,New,East,Offline
2024-04-01,Clothing,Clothing Product,144.92,1,1399,Returning,North,Offline
2024-08-02,Clothing,Clothing Product,208.24,2,1843,Returning,East,Online
2024-06-18,Electronics,Electronics Product,269.73,3,1824,New,North,Offline
2024-02-09,Clothing,Clothing Product,256.55,1,1729,Returning,North,Offline
2024-01-02,Clothing,Clothing Product,251.63,1,1383,Returning,South,Offline
2024-03-02,Electronics,Electronics Product,114.68,5,1991,Returning,South,Online
2024-06-04,Home,Home Product,266.3,2,1998,Returning,North,Online
2024-07-25,Clothing,Clothing Product,244.36,1,1539,Returning,West,Offline
2024-09-13,Clothing,Clothing Product,248.98,3,1590,Returning,North,Online
2024-01-05,Home,Home Product,240.24,5,1229,New,West,Offline
2024-09-14,Clothing,Clothing Product,182.46,3,1275,Returning,West,Offline
2024-05-19,Electronics,Electronics Product,139.0,4,1458,Returning,East,Offline
2024-07-05,Clothing,Clothing Product,185.36,4,1303,New,North,Online
2024-10-17,Home,Home Product,103.57,3,1441,Returning,South,Online
2024-12-20,Electronics,Electronics Product,266.8,1,1067,Returning,East,Offline
2024-03-01,Clothing,Clothing Product,214.02,3,1854,Returning,North,Offline
2024-05-18,Home,Home Product,135.68,3,1900,Returning,South,Online
2024-02-20,Home,Home Product,241.51,3,1287,Returning,North,Offline
2024-07-07,Clothing,Clothing Product,295.84,3,1276,New,South,Offline
2024-05-12,Electronics,Electronics Product,205.71,1,1063,Returning,East,Offline
2024-11-22,Electronics,Electronics Product,155.09,2,1942,Returning,West,Online
2024-07-27,Home,Home Product,231.38,3,1206,New,North,Online
2024-09-24,Home,Home Product,279.85,4,1183,Returning,West,Offline
2024-03-30,Electronics,Electronics Product,223.18,2,1586,Returning,South,Online
2024-12-29,Clothing,Clothing Product,187.73,2,1925,New,West,Online
2024-07-27,Clothing,Clothing Product,225.73,3,1180,Returning,West,Offline
2024-08-02,Clothing,Clothing Product,179.53,5,1233,New,West,Online
2024-08-26,Clothing,Clothing Product,173.35,4,1742,Returning,East,Offline
2024-11-04,Electronics,Electronics Product,219.76,5,1914,Returning,East,Offline
2024-01-11,Home,Home Product,159.29,2,1927,New,South,Online
2024-02-21,Electronics,Electronics Product,197.71,1,1807,Returning,East,Online
2024-03-12,Clothing,Clothing Product,139.1,4,1649,New,West,Offline
2024-02-08,Electronics,Electronics Product,154.33,4,1100,New,West,Online
2024-10-08,Clothing,Clothing Product,188.3,5,1191,New,South,Offline
2024-09-22,Home,Home Product,290.03,4,1445,New,West,Online
2024-12-08,Electronics,Electronics Product,128.85,5,1088,New,North,Online
2024-06-24,Clothing,Clothing Product,60.68,2,1270,Returning,South,Offline
2024-11-14,Clothing,Clothing Product,47.39,1,1446,Returning,East,Offline
2024-11-27,Home,Home Product,319.23,3,1047,New,West,Offline
2024-01-18,Clothing,Clothing Product,255.52,5,1848,Returning,West,Offline
2024-08-16,Clothing,Clothing Product,201.91,4,1550,Returning,South,Offline
2024-03-12,Electronics,Electronics Product,122.51,3,1411,New,North,Offline
2024-05-10,Home,Home Product,217.45,5,1421,New,North,Offline
2024-07-18,Home,Home Product,168.06,3,1075,New,East,Online
2024-06-25,Clothing,Clothing Product,271.71,4,1344,New,East,Offline
2024-05-06,Clothing,Clothing Product,149.68,5,1556,Returning,North,Online
2024-05-06,Home,Home Product,146.8,1,1949,New,South,Online
2024-09-29,Home,Home Product,208.53,3,1473,Returning,West,Online
2024-04-20,Electronics,Electronics Product,234.48,1,1700,Returning,East,Online
2024-09-28,Home,Home Product,221.58,2,1732,Returning,East,Offline
2024-08-25,Home,Home Product,210.12,5,1623,New,South,Online
2024-02-24,Clothing,Clothing Product,230.5,4,1925,Returning,North,Offline
2024-11-08,Electronics,Electronics Product,435.57,3,1842,New,West,Offline
2024-04-07,Electronics,Electronics Product,207.87,3,1189,Returning,West,Online
2024-09-24,Clothing,Clothing Product,205.19,3,1614,New,North,Offline
2024-06-19,Electronics,Electronics Product,212.12,2,1613,Returning,East,Online
2024-07-10,Home,Home Product,212.9,3,1138,New,East,Online
2024-12-09,Electronics,Electronics Product,193.03,1,1005,Returning,North,Offline
2024-05-26,Home,Home Product,212.88,5,1370,Returning,West,Online
2024-08-31,Home,Home Product,259.48,4,1493,New,West,Online
2024-03-23,Clothing,Clothing Product,262.3,4,1896,New,South,Online
2024-07-28,Electronics,Electronics Product,238.43,4,1922,New,West,Offline
2024-05-16,Clothing,Clothing Product,188.57,1,1510,Returning,East,Online
2024-10-16,Home,Home Product,215.86,2,1210,New,East,Online
2024-11-18,Electronics,Electronics Product,243.51,1,1270,Returning,West,Online
2024-06-11,Electronics,Electronics Product,255.93,4,1139,Returning,West,Offline
2024-05-11,Clothing,Clothing Product,185.81,2,1669,Returning,East,Online
2024-05-28,Electronics,Electronics Product,138.19,5,1142,New,North,Offline
2024-09-06,Clothing,Clothing Product,148.28,1,1889,New,South,Online
2024-03-10,Clothing,Clothing Product,232.61,4,1738,Returning,North,Online
2024-08-01,Clothing,Clothing Product,211.99,2,1344,Returning,West,Offline
2024-06-28,Clothing,Clothing Product,156.11,5,1196,Returning,North,Online
2024-03-13,Home,Home Product,185.1,3,1987,New,East,Offline
2024-04-17,Clothing,Clothing Product,220.05,4,1889,Returning,West,Online
2024-04-03,Clothing,Clothing Product,190.68,2,1246,Returning,North,Offline
2024-01-31,Electronics,Electronics Product,233.39,1,1760,Returning,West,Offline
2024-07-09,Home,Home Product,119.87,3,1207,Returning,South,Offline
2024-01-08,Clothing,Clothing Product,216.97,5,1773,Returning,South,Online
2024-06-11,Home,Home Product,182.56,5,1794,Returning,South,Online
2024-09-25,Clothing,Clothing Product,220.16,2,1814,Returning,North,Online
2024-01-05,Home,Home Product,317.43,2,1387,Returning,South,Online
2024-09-29,Home,Home Product,204.56,3,1750,New,North,Offline
2024-12-02,Clothing,Clothing Product,103.4,2,1431,Returning,East,Online
2024-02-13,Electronics,Electronics Product,196.16,4,1140,Returning,West,Online
2024-11-09,Home,Home Product,231.79,4,1807,New,West,Online
2024-07-05,Home,Home Product,311.07,3,1757,New,West,Online
2024-05-15,Clothing,Clothing Product,209.66,5,1961,Returning,West,Offline
2024-09-20,Clothing,Clothing Product,169.88,2,1881,New,East,Online
2024-07-15,Electronics,Electronics Product,184.2,5,1662,Returning,North,Online
2024-12-15,Home,Home Product,150.13,2,1145,New,South,Online
2024-09-27,Home,Home Product,294.73,4,1005,New,West,Online
2024-04-21,Clothing,Clothing Product,260.14,4,1848,Returning,West,Offline
2024-10-23,Electronics,Electronics Product,265.08,3,1533,Returning,East,Offline
2024-07-11,Home,Home Product,298.97,1,1529,New,West,Offline
2024-04-22,Electronics,Electronics Product,264.24,5,1174,New,East,Online
2024-03-09,Clothing,Clothing Product,181.95,1,1585,New,East,Online
2024-07-24,Electronics,Electronics Product,127.43,1,1024,New,South,Offline
2024-11-29,Home,Home Product,135.29,2,1843,New,East,Online
2024-04-30,Home,Home Product,146.3,1,1754,New,South,Online
2024-01-18,Electronics,Electronics Product,158.52,2,1075,Returning,East,Offline
2024-07-06,Clothing,Clothing Product,262.71,3,1282,New,North,Online
2024-03-19,Clothing,Clothing Product,130.28,5,1464,Returning,East,Online
2024-10-18,Electronics,Electronics Product,181.47,5,1174,New,North,Online
2024-03-16,Home,Home Product,250.49,5,1292,New,North,Online
2024-10-11,Clothing,Clothing Product,222.18,3,1460,Returning,East,Online
2024-04-15,Electronics,Electronics Product,172.45,4,1897,New,North,Offline
2024-08-11,Home,Home Product,158.32,5,1786,New,West,Online
2024-02-03,Clothing,Clothing Product,139.87,3,1549,New,North,Offline
2024-03-10,Clothing,Clothing Product,154.85,4,1049,New,West,Offline
2024-12-03,Clothing,Clothing Product,128.19,2,1588,New,North,Offline
2024-10-24,Home,Home Product,253.62,2,1477,New,North,Online
